pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima,precio_referencia_usd,ingreso_bruto_usd,margen_pct,beneficio_neto_usd
Nueva Zelanda,NZL,2014,ovino,12462030,154908,226544011.0,1632002,0.131,0.0124,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4500.0,697086000.0,0.1,69708600.0
Nueva Zelanda,NZL,2014,caprino,13679248,299014,149505563.0,8206291,0.6,0.0219,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4200.0,1255858800.0,0.1,125585880.0
Nueva Zelanda,NZL,2015,bovino,43809682,4113481,1979782701.0,24249753,0.554,0.0939,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,16824466368.48,0.1,1682446636.848
Nueva Zelanda,NZL,2015,porcino,20243463,2063583,,7958809,0.393,0.1019,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,5199940258.38,0.1,519994025.83800006
Nueva Zelanda,NZL,2015,avicola,751837220,320131,,15829623,0.021,0.0004,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,512209600.0,0.1,51220960.0
Nueva Zelanda,NZL,2015,ovino,936372,225648,437967646.0,4225001,4.512,0.241,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,1015416000.0,0.1,101541600.0
Nueva Zelanda,NZL,2015,caprino,16313126,305196,59464167.0,5398588,0.331,0.0187,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,1281823200.0,0.1,128182320.0
Nueva Zelanda,NZL,2016,bovino,41873820,727279,8709643070.0,11959014,0.286,0.0174,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,2974629292.32,0.1,297462929.23200005
Nueva Zelanda,NZL,2016,porcino,15549549,2377089,,4309698,0.277,0.1529,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,5989931487.54,0.13,778691093.3802
Nueva Zelanda,NZL,2016,avicola,469298705,1506408,,31494752,0.067,0.0032,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,2410252800.0,0.1,241025280.0
Nueva Zelanda,NZL,2016,ovino,23260071,492652,152268607.0,1328416,0.057,0.0212,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,2216934000.0,0.1,221693400.0
Nueva Zelanda,NZL,2016,caprino,10664646,276983,209645620.0,7231976,0.678,0.026,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,1163328600.0,0.1,116332860.0
Nueva Zelanda,NZL,2017,bovino,3420532,2722901,6808588900.0,1362130,0.398,0.796,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,11136882922.08,0.13,1447794779.8704
Nueva Zelanda,NZL,2017,porcino,8301158,2714198,,15268887,1.839,0.327,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,6839398972.280001,0.13,889121866.3964001
Nueva Zelanda,NZL,2017,avicola,524643766,738111,,22323399,0.043,0.0014,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,1180977600.0,0.1,118097760.0
Nueva Zelanda,NZL,2017,ovino,17698360,429210,295503035.0,9949049,0.562,0.0243,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,1931445000.0,0.1,193144500.0
Nueva Zelanda,NZL,2017,caprino,3397706,595887,68876532.0,8843370,2.603,0.1754,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,2502725400.0,0.1,250272540.0
Nueva Zelanda,NZL,2018,bovino,29853865,1273023,3703624716.0,13528253,0.453,0.0426,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,5206765911.84,0.1,520676591.184
Nueva Zelanda,NZL,2018,porcino,4980139,867454,,4147777,0.833,0.1742,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,2185862636.44,0.13,284162142.7372
Nueva Zelanda,NZL,2018,avicola,138243050,204385,,17114540,0.124,0.0015,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,327016000.0,0.1,32701600.0
Nueva Zelanda,NZL,2018,ovino,19004700,280381,80853339.0,9989431,0.526,0.0148,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,1261714500.0,0.1,126171450.0
Nueva Zelanda,NZL,2018,caprino,531656,236716,93070653.0,10917417,20.535,0.4452,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,994207200.0,0.1,99420720.0
Nueva Zelanda,NZL,2019,bovino,71579778,3373583,9492773561.0,61367267,0.857,0.0471,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,13798224356.64,0.14,1931751409.9296
Nueva Zelanda,NZL,2019,porcino,17723870,2580516,,2997531,0.169,0.1456,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,6502539047.76,0.17,1105431638.1192002
Nueva Zelanda,NZL,2019,avicola,775109869,2116125,,10825214,0.014,0.0027,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,3385800000.0,0.14,474012000.00000006
Nueva Zelanda,NZL,2019,ovino,14054937,311619,364721528.0,4849083,0.345,0.0222,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,1402285500.0,0.14,196319970.00000003
Nueva Zelanda,NZL,2019,caprino,6590627,459157,164158271.0,2195241,0.333,0.0697,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,1928459400.0,0.14,269984316.0
Nueva Zelanda,NZL,2020,bovino,45456706,3734940,4025409278.0,26851487,0.591,0.0822,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4090.08,15276203395.199999,0.14,2138668475.328
Nueva Zelanda,NZL,2020,porcino,16587468,388248,,604945,0.036,0.0234,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,2519.86,978330605.2800001,0.14,136966284.73920003
Nueva Zelanda,NZL,2020,avicola,176901287,452394,,21216470,0.12,0.0026,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1600.0,723830400.0,0.14,101336256.00000001
Nueva Zelanda,NZL,2020,ovino,19521707,225791,64313647.0,1422878,0.073,0.0116,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4500.0,1016059500.0,0.14,142248330.0
Nueva Zelanda,NZL,2020,caprino,25483676,110906,45697424.0,7620440,0.299,0.0044,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,4200.0,465805200.0,0.14,65212728.00000001
España,ESP,2011,bovino,16155981,2941417,2699663226.0,13917041,0.861,0.1821,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,12030630843.36,0.13,1563982009.6368
España,ESP,2011,porcino,14820502,2555016,,12753873,0.861,0.1724,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,6438282617.76,0.13,836976740.3088001
España,ESP,2011,avicola,702042313,1786060,,15191189,0.022,0.0025,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,2857696000.0,0.1,285769600.0
España,ESP,2011,ovino,18602628,284440,339444861.0,3447862,0.185,0.0153,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,1279980000.0,0.1,127998000.0
España,ESP,2011,caprino,5162355,58965,392121760.0,3729788,0.722,0.0114,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,247653000.0,0.1,24765300.0
España,ESP,2012,bovino,19441047,4982211,459265119.0,37590503,1.934,0.2563,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,20377641566.88,0.13,2649093403.6944003
España,ESP,2012,porcino,14273816,1587592,,10861188,0.761,0.1112,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,4000509577.1200004,0.1,400050957.7120001
España,ESP,2012,avicola,698995768,1501857,,11308118,0.016,0.0021,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,2402971200.0,0.1,240297120.0
España,ESP,2012,ovino,17064435,122869,96655552.0,155072,0.009,0.0072,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,552910500.0,0.1,55291050.0
España,ESP,2012,caprino,7167598,51838,489158511.0,2506992,0.35,0.0072,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,217719600.0,0.1,21771960.0
España,ESP,2013,bovino,31890627,50460,1346767543.0,4363183,0.137,0.0016,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,206385436.79999998,0.1,20638543.68
España,ESP,2013,porcino,15857025,1958832,,12115303,0.764,0.1235,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,4935982403.52,0.1,493598240.35200006
España,ESP,2013,avicola,314479595,1109189,,25575321,0.081,0.0035,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,1774702400.0,0.1,177470240.0
España,ESP,2013,ovino,20559081,230377,220998120.0,7165398,0.349,0.0112,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,1036696500.0,0.1,103669650.0
España,ESP,2013,caprino,12040230,169560,453218482.0,8915734,0.74,0.0141,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,712152000.0,0.1,71215200.0
España,ESP,2014,bovino,7262938,2143949,4771026123.0,50603829,6.967,0.2952,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,8768922925.92,0.1,876892292.592
España,ESP,2014,porcino,5529362,2019761,,10342916,1.871,0.3653,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,5089514953.46,0.13,661636943.9498
España,ESP,2014,avicola,834564578,1959315,,10504333,0.013,0.0023,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,3134904000.0,0.1,313490400.0
España,ESP,2014,ovino,18210513,462519,226800380.0,5764340,0.317,0.0254,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,2081335500.0,0.1,208133550.0
España,ESP,2014,caprino,13920374,512348,282728177.0,6671578,0.479,0.0368,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,2151861600.0,0.1,215186160.0
España,ESP,2015,bovino,14781866,4571270,4927989327.0,25151739,1.702,0.3092,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,18696860001.6,0.13,2430591800.2079997
España,ESP,2015,porcino,880955,945929,,8127676,9.226,1.0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,2383608649.94,0.1,238360864.99400002
España,ESP,2015,avicola,212082298,112742,,20848351,0.098,0.0005,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,180387200.0,0.1,18038720.0
España,ESP,2015,ovino,3458994,520448,213555422.0,4698670,1.358,0.1505,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,2342016000.0,0.13,304462080.0
España,ESP,2015,caprino,550709,366129,166101044.0,750684,1.363,0.6648,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,1537741800.0,0.13,199906434.0
España,ESP,2016,bovino,52397727,4835114,2035473765.0,56693210,1.082,0.0923,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,19776003069.12,0.1,1977600306.912
España,ESP,2016,porcino,12849256,3606594,,1934206,0.151,0.2807,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,9088111956.84,0.13,1181454554.3892
España,ESP,2016,avicola,1058397455,195894,,35832870,0.034,0.0002,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,313430400.0,0.1,31343040.0
España,ESP,2016,ovino,17259168,352343,369672619.0,8412917,0.487,0.0204,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,1585543500.0,0.1,158554350.0
España,ESP,2016,caprino,19763040,493796,582535380.0,11475444,0.581,0.025,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,2073943200.0,0.1,207394320.0
España,ESP,2017,bovino,3338093,2950938,8164392264.0,45783026,13.715,0.884,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,12069572495.039999,0.1,1206957249.504
España,ESP,2017,porcino,6870232,696169,,2017042,0.294,0.1013,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,1754248416.3400002,0.1,175424841.63400003
España,ESP,2017,avicola,981781460,378443,,3110709,0.003,0.0004,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,605508800.0,0.1,60550880.0
España,ESP,2017,ovino,2132668,169066,52130868.0,9191028,4.31,0.0793,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,760797000.0,0.07,53255790.00000001
España,ESP,2017,caprino,6718225,356559,337309854.0,388573,0.058,0.0531,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,1497547800.0,0.1,149754780.0
España,ESP,2018,bovino,62429420,3663200,9683315918.0,39197647,0.628,0.0587,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,14982781056.0,0.14,2097589347.8400002
España,ESP,2018,porcino,3447533,500967,,5026613,1.458,0.1453,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,1262366704.6200001,0.17,214602339.78540003
España,ESP,2018,avicola,533771931,405005,,25188999,0.047,0.0008,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,648008000.0,0.14,90721120.00000001
España,ESP,2018,ovino,6984307,283949,28584464.0,5646934,0.809,0.0407,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,1277770500.0,0.14,178887870.00000003
España,ESP,2018,caprino,17254572,222713,94203504.0,156305,0.009,0.0129,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,935394600.0,0.14,130955244.00000001
España,ESP,2019,bovino,46059972,3568244,5726766514.0,38511613,0.836,0.0775,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4090.08,14594403419.52,0.14,2043216478.7328002
España,ESP,2019,porcino,2989696,2183262,,7294050,2.44,0.7303,1,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2519.86,5501514583.320001,0.14,770212041.6648002
España,ESP,2019,avicola,1299498965,381827,,9381977,0.007,0.0003,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1600.0,610923200.0,0.14,85529248.00000001
España,ESP,2019,ovino,8460124,230997,427582153.0,589201,0.07,0.0273,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4500.0,1039486500.0,0.14,145528110.0
España,ESP,2019,caprino,446516,132802,382082872.0,7121221,15.948,0.2974,1,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,4200.0,557768400.0,0.14,78087576.0
España,ESP,2020,bovino,50472337,2156785,3779283817.0,10080837,0.2,0.0427,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1,4090.08,8821423192.8,0.14,1234999246.992
España,ESP,2020,porcino,13165170,1297936,,3469971,0.264,0.0986,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1,2519.86,3270617008.96,0.14,457886381.2544001
España,ESP,2020,avicola,582761175,730468,,14279694,0.025,0.0013,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1,1600.0,1168748800.0,0.14,163624832.00000003
España,ESP,2020,ovino,5898700,137149,439518765.0,3189508,0.541,0.0233,0,0,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1,4500.0,617170500.0,0.14,86403870.00000001
España,ESP,2020,caprino,9799877,138900,368995928.0,7365200,0.752,0.0142,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1,4200.0,583380000.0,0.14,81673200.00000001
